,recipient,date,quantity,sales
11295,103040,2019-09-01,94982.0,17327.0
11296,103040,2019-10-01,161473.0,21932.0
11297,103290,2015-02-01,135128.0,21800.0
11298,103290,2015-03-01,77825.0,11561.0
11299,103290,2015-04-01,71407.0,10943.0
11300,103290,2015-05-01,62288.0,9948.0
11301,103290,2015-06-01,106834.0,16342.0
11302,103290,2015-07-01,63028.0,8784.0
11303,103290,2015-08-01,112059.0,16914.0
11304,103290,2015-09-01,33806.0,5988.0
11305,103290,2015-10-01,79205.0,13869.0
11306,103290,2015-11-01,55338.0,8243.0
11307,103290,2015-12-01,61418.0,9585.0
11308,103290,2016-01-01,76943.0,11787.0
11309,103290,2016-02-01,57413.0,10034.0
11310,103290,2016-03-01,80593.0,10430.0
11311,103290,2016-04-01,54288.0,8255.0
11312,103290,2016-05-01,42277.0,7529.0
11313,103290,2016-06-01,117139.0,18123.0
11314,103290,2016-07-01,63238.0,8360.0
11315,103290,2016-08-01,76629.0,12884.0
11316,103290,2016-09-01,74914.0,12184.0
11317,103290,2016-10-01,43753.0,6131.0
11318,103290,2016-11-01,114185.0,15826.0
11319,103290,2016-12-01,101668.0,12421.0
11320,103290,2017-01-01,105037.0,15540.0
11321,103290,2017-02-01,39543.0,7983.0
11322,103290,2017-03-01,42142.0,6499.0
11323,103290,2017-04-01,38002.0,9006.0
11324,103290,2017-05-01,147578.0,23728.0
11325,103290,2017-06-01,63889.0,15933.0
11326,103290,2017-07-01,105424.0,15105.0
11327,103290,2017-08-01,122274.0,25582.0
11328,103290,2017-09-01,58456.0,9954.0
11329,103290,2017-10-01,91589.0,22222.0
11330,103290,2017-11-01,129270.0,26620.0
11331,103290,2017-12-01,32530.0,4739.0
11332,103290,2018-01-01,191338.0,44738.0
11333,103290,2018-02-01,49530.0,7694.0
11334,103290,2018-03-01,90513.0,17324.0
11335,103290,2018-04-01,57359.0,7627.0
11336,103290,2018-05-01,43922.0,6310.0
11337,103290,2018-06-01,50831.0,12848.0
11338,103290,2018-07-01,26195.0,3967.0
11339,103290,2018-08-01,36070.0,4960.0
11340,103290,2018-09-01,80071.0,11345.0
11341,103290,2018-10-01,91636.0,13759.0
11342,103290,2018-11-01,94615.0,24574.0
11343,103290,2018-12-01,50309.0,14793.0
11344,103290,2019-01-01,52429.0,14594.0
11345,103290,2019-02-01,89990.0,11918.0
11346,103290,2019-03-01,42843.0,10815.0
11347,103290,2019-04-01,57689.0,8695.0
11348,103290,2019-05-01,62485.0,8527.0
11349,103290,2019-06-01,63652.0,9524.0
11350,103290,2019-07-01,30941.0,4055.0
11351,103290,2019-08-01,55622.0,20588.0
11352,103290,2019-09-01,47908.0,6991.0
11353,103290,2019-10-01,143817.0,24688.0
11354,103464,2015-02-01,50924.0,9586.0
11355,103464,2015-03-01,87018.0,14854.0
11356,103464,2015-04-01,72795.0,12972.0
11357,103464,2015-05-01,42983.0,7406.0
11358,103464,2015-06-01,172050.0,29997.0
11359,103464,2015-07-01,38344.0,7445.0
11360,103464,2015-08-01,64988.0,11419.0
11361,103464,2015-09-01,75516.0,9888.0
11362,103464,2015-10-01,59816.0,10745.0
11363,103464,2015-11-01,107640.0,18684.0
11364,103464,2015-12-01,82044.0,13932.0
11365,103464,2016-01-01,111560.0,19171.0
11366,103464,2016-02-01,170121.0,30154.0
11367,103464,2016-03-01,34168.0,5721.0
11368,103464,2016-04-01,55430.0,9840.0
11369,103464,2016-05-01,101092.0,17680.0
11370,103464,2016-06-01,74938.0,13087.0
11371,103464,2016-07-01,84493.0,15496.0
11372,103464,2016-08-01,84622.0,14464.0
11373,103464,2016-09-01,161581.0,29664.0
11374,103464,2016-10-01,144404.0,24370.0
11375,103464,2016-11-01,121399.0,21067.0
11376,103464,2016-12-01,49079.0,9124.0
11377,103464,2017-01-01,73839.0,12684.0
11378,103464,2017-02-01,63739.0,10904.0
11379,103464,2017-03-01,136907.0,24735.0
11380,103464,2017-04-01,75314.0,13142.0
11381,103464,2017-05-01,86177.0,15214.0
11382,103464,2017-06-01,172129.0,28095.0
11383,103464,2017-07-01,60312.0,9896.0
11384,103464,2017-08-01,96665.0,16237.0
11385,103464,2017-09-01,83160.0,13845.0
11386,103464,2017-10-01,196285.0,33774.0
11387,103464,2017-11-01,27324.0,5272.0
11388,103464,2017-12-01,197149.0,31999.0
11389,103464,2018-01-01,121167.0,19370.0
11390,103464,2018-02-01,123235.0,21072.0
11391,103464,2018-03-01,35256.0,6024.0
11392,103464,2018-04-01,102155.0,16763.0
11393,103464,2018-05-01,69802.0,11950.0
11394,103464,2018-06-01,121282.0,19781.0
11395,103464,2018-07-01,23797.0,3789.0
11396,103464,2018-08-01,58874.0,9335.0
11397,103464,2018-09-01,99801.0,17358.0
11398,103464,2018-10-01,89159.0,14697.0
11399,103464,2018-11-01,46889.0,8085.0
11400,103464,2018-12-01,75133.0,13133.0
11401,103464,2019-01-01,68713.0,11515.0
11402,103464,2019-02-01,88727.0,13880.0
11403,103464,2019-03-01,69514.0,11488.0
11404,103464,2019-04-01,24764.0,4125.0
11405,103464,2019-05-01,43676.0,8791.0
11406,103464,2019-06-01,29715.0,4470.0
11407,103464,2019-07-01,50195.0,9228.0
11408,103464,2019-08-01,57054.0,9686.0
11409,103464,2019-09-01,46421.0,7337.0
11410,103464,2019-10-01,133246.0,22812.0
11411,103483,2015-02-01,1650.0,569.0
11412,103483,2015-03-01,234.0,173.0
11413,103483,2015-04-01,5172.0,1339.0
11414,103483,2015-05-01,2874.0,1209.0
11415,103483,2015-06-01,3240.0,1060.0
11416,103483,2015-08-01,5388.0,1213.0
11417,103483,2015-09-01,5976.0,1426.0
11418,103483,2015-10-01,165.0,136.0
11419,103483,2015-11-01,792.0,531.0
11420,103483,2015-12-01,1248.0,563.0
11421,103483,2016-01-01,1287.0,386.0
11422,103483,2016-02-01,1734.0,690.0
11423,103483,2016-03-01,7020.0,2350.0
11424,103483,2016-04-01,6.0,0.0
11425,103483,2016-06-01,1170.0,491.0
11426,103483,2016-07-01,1515.0,507.0
11427,103483,2016-08-01,1989.0,792.0
11428,103483,2016-09-01,4362.0,1142.0
11429,103483,2016-12-01,1551.0,465.0
11430,103483,2017-03-01,3960.0,865.0
11431,103483,2017-06-01,4905.0,1675.0
11432,103483,2017-08-01,2772.0,605.0
11433,103483,2017-09-01,31.0,0.0
11434,103483,2017-10-01,9818.0,2089.0
11435,103483,2017-11-01,1605.0,537.0
11436,103483,2017-12-01,1125.0,338.0
11437,103483,2018-01-01,4662.0,920.0
11438,103483,2018-07-01,1656.0,327.0
11439,103483,2018-09-01,2268.0,448.0
11440,103483,2018-11-01,2682.0,744.0
11441,103483,2018-12-01,360.0,150.0
11442,103483,2019-01-01,1260.0,238.0
11443,103483,2019-02-01,165.0,322.0
11444,103483,2019-05-01,6732.0,1303.0
11445,103483,2019-06-01,2862.0,565.0
11446,103483,2019-08-01,6520.0,1871.0
11447,103483,2019-09-01,1386.0,504.0
11448,103615,2015-02-01,600851.0,58875.0
11449,103615,2015-03-01,245508.0,40643.0
11450,103615,2015-04-01,191628.0,31088.0
11451,103615,2015-05-01,229159.0,29605.0
11452,103615,2015-06-01,146603.0,23345.0
11453,103615,2015-07-01,185645.0,25875.0
11454,103615,2015-08-01,204813.0,41030.0
11455,103615,2015-09-01,373139.0,49589.0
11456,103615,2015-10-01,224829.0,31021.0
11457,103615,2015-11-01,136292.0,20275.0
11458,103615,2015-12-01,129929.0,18977.0
11459,103615,2016-01-01,324261.0,52518.0
11460,103615,2016-02-01,119923.0,16808.0
11461,103615,2016-03-01,273265.0,41863.0
11462,103615,2016-04-01,386965.0,53232.0
11463,103615,2016-05-01,160231.0,22581.0
11464,103615,2016-06-01,244852.0,38137.0
11465,103615,2016-07-01,43743.0,9408.0
11466,103615,2016-08-01,345595.0,45210.0
11467,103615,2016-09-01,114911.0,17251.0
11468,103615,2016-10-01,280651.0,39609.0
11469,103615,2016-11-01,190791.0,28726.0
11470,103615,2016-12-01,172847.0,27853.0
11471,103615,2017-01-01,212007.0,34538.0
11472,103615,2017-02-01,142910.0,21461.0
11473,103615,2017-03-01,139397.0,22947.0
11474,103615,2017-04-01,103068.0,16758.0
11475,103615,2017-05-01,368961.0,49516.0
11476,103615,2017-06-01,86363.0,14513.0
11477,103615,2017-07-01,152198.0,24814.0
11478,103615,2017-08-01,205200.0,26564.0
11479,103615,2017-09-01,116797.0,20781.0
11480,103615,2017-10-01,196217.0,29223.0
11481,103615,2017-11-01,140255.0,19080.0
11482,103615,2017-12-01,127230.0,21216.0
11483,103615,2018-01-01,291064.0,44233.0
11484,103615,2018-02-01,191737.0,26620.0
11485,103615,2018-03-01,229102.0,37629.0
11486,103615,2018-04-01,141755.0,20759.0
11487,103615,2018-05-01,128541.0,19214.0
11488,103615,2018-06-01,144109.0,22453.0
11489,103615,2018-07-01,179465.0,25522.0
11490,103615,2018-08-01,138645.0,21945.0
11491,103615,2018-09-01,86802.0,12099.0
11492,103615,2018-10-01,245214.0,33283.0
11493,103615,2018-11-01,73408.0,12686.0
11494,103615,2018-12-01,140625.0,21661.0
11495,103615,2019-01-01,167839.0,28665.0
11496,103615,2019-02-01,155022.0,25938.0
11497,103615,2019-03-01,107319.0,16888.0
11498,103615,2019-04-01,313356.0,45137.0
11499,103615,2019-05-01,83825.0,10798.0
11500,103615,2019-06-01,145001.0,22485.0
11501,103615,2019-07-01,92893.0,15910.0
11502,103615,2019-08-01,100151.0,15895.0
11503,103615,2019-09-01,231724.0,32065.0
11504,103615,2019-10-01,187258.0,31174.0
11505,103666,2015-04-01,66.0,0.0
11506,103804,2015-03-01,924.0,309.0
11507,103804,2015-04-01,4290.0,1436.0
11508,103804,2015-05-01,22.0,0.0
11509,103804,2015-07-01,99.0,0.0
11510,103804,2015-08-01,66.0,0.0
11511,103804,2015-10-01,3.0,0.0
11512,103804,2015-11-01,321.0,304.0
11513,103804,2016-02-01,138.0,0.0
11514,103804,2016-03-01,792.0,394.0
11515,103804,2016-05-01,2900.0,1256.0
11516,103804,2016-06-01,6.0,0.0
11517,103804,2016-07-01,21.0,0.0
11518,103804,2016-08-01,20.0,0.0
11519,103804,2016-10-01,477.0,654.0
11520,103804,2016-11-01,50.0,0.0
11521,103804,2016-12-01,2805.0,939.0
11522,103804,2017-01-01,2220.0,1488.0
11523,103804,2017-02-01,2995.0,1326.0
11524,103804,2017-03-01,1385.0,274.0
11525,103804,2017-04-01,17.0,0.0
11526,103804,2017-05-01,281.0,257.0
11527,103804,2017-06-01,1824.0,1455.0
11528,103804,2017-07-01,270.0,103.0
11529,103804,2017-09-01,2952.0,1258.0
11530,103804,2017-12-01,1668.0,853.0
11531,103804,2018-01-01,176.0,292.0
11532,103804,2018-02-01,3039.0,1269.0
11533,103804,2018-03-01,50.0,0.0
11534,103804,2018-04-01,33.0,0.0
11535,103804,2018-06-01,11.0,399.0
11536,103804,2018-07-01,180.0,372.0
11537,103804,2018-09-01,3153.0,610.0
11538,103804,2018-10-01,78.0,553.0
11539,103804,2018-11-01,1500.0,848.0
11540,103804,2018-12-01,3142.0,613.0
11541,103804,2019-01-01,18.0,0.0
11542,103804,2019-02-01,180.0,372.0
11543,103804,2019-03-01,590.0,258.0
11544,103804,2019-05-01,246.0,372.0
11545,103804,2019-07-01,11.0,0.0
11546,103804,2019-09-01,180.0,372.0
11547,103804,2019-10-01,4.0,0.0
11548,105626,2015-03-01,70725.0,11670.0
11549,105626,2015-07-01,86922.0,3643.0
11550,105626,2015-08-01,159287.0,1096.0
11551,105626,2015-09-01,174781.0,5875.0
11552,105626,2015-10-01,64960.0,7761.0
11553,105626,2015-11-01,149034.0,3.0
11554,105626,2016-08-01,235690.0,61387.0
11555,105626,2016-09-01,132672.0,14781.0
11556,105626,2016-10-01,57657.0,9785.0
11557,105626,2016-11-01,322794.0,53564.0
11558,105626,2016-12-01,61325.0,13351.0
11559,105626,2017-01-01,67759.0,11965.0
11560,105626,2017-02-01,264722.0,36204.0
11561,105626,2017-03-01,187673.0,27573.0
11562,105626,2017-04-01,297326.0,31139.0
11563,105626,2017-05-01,291818.0,44066.0
11564,105626,2017-06-01,32951.0,7784.0
11565,105626,2017-07-01,190137.0,26656.0
11566,105626,2017-08-01,159790.0,20016.0
11567,105626,2017-10-01,543726.0,78946.0
11568,105626,2017-11-01,46796.0,10625.0
11569,105626,2017-12-01,208282.0,35433.0
11570,105626,2018-01-01,17965.0,24502.0
11571,105626,2018-02-01,78947.0,11887.0
11572,105626,2018-03-01,235666.0,56359.0
11573,105626,2018-04-01,269993.0,31253.0
11574,105626,2018-05-01,36492.0,22020.0
11575,105626,2018-06-01,120570.0,25793.0
11576,105626,2018-07-01,122341.0,20112.0
11577,105626,2018-08-01,168748.0,34922.0
11578,105626,2018-09-01,31796.0,14586.0
11579,105626,2018-10-01,124411.0,59132.0
11580,105626,2018-11-01,138695.0,15231.0
11581,105626,2018-12-01,181474.0,23358.0
11582,105626,2019-01-01,195019.0,42845.0
11583,105626,2019-02-01,129542.0,31303.0
11584,105626,2019-03-01,204695.0,29937.0
11585,105626,2019-04-01,135782.0,39924.0
11586,105626,2019-05-01,196255.0,38926.0
11587,105626,2019-06-01,384001.0,64260.0
11588,105626,2019-07-01,447066.0,59925.0
11589,105626,2019-08-01,311066.0,27788.0
11590,105626,2019-09-01,391259.0,44940.0
11591,105626,2019-10-01,107238.0,28973.0
11592,106063,2017-03-01,510.0,251.0
11593,106249,2016-02-01,1570.0,628.0
11594,106249,2017-09-01,936.0,374.0
11595,106249,2018-06-01,648.0,259.0
11596,106249,2019-08-01,1163.0,497.0
11597,106275,2015-02-01,3672.0,1010.0
11598,106275,2015-03-01,1499.0,412.0
11599,106275,2015-05-01,3709.0,1020.0
11600,106275,2015-09-01,5311.0,1461.0
11601,106275,2016-01-01,3781.0,1040.0
11602,106275,2016-04-01,5331.0,1466.0
11603,106275,2016-07-01,3927.0,1080.0
11604,106275,2016-10-01,1530.0,421.0
11605,106275,2016-11-01,3927.0,1080.0
11606,106275,2017-01-01,1530.0,421.0
11607,106275,2017-02-01,3745.0,1030.0
11608,106275,2017-06-01,3781.0,1040.0
11609,106275,2017-12-01,5311.0,1461.0
11610,106275,2018-01-01,3745.0,1030.0
11611,106275,2018-03-01,5384.0,1481.0
11612,106275,2018-08-01,5311.0,1461.0
11613,106275,2019-01-01,5818.0,1600.0
11614,106275,2019-06-01,1530.0,421.0
11615,106275,2019-08-01,3781.0,1040.0
11616,106275,2019-10-01,713.0,196.0
11617,106299,2015-12-01,2471.0,346.0
11618,106327,2015-02-01,21650.0,2120.0
11619,106327,2015-03-01,26691.0,2575.0
11620,106327,2015-04-01,34937.0,3231.0
11621,106327,2015-05-01,32248.0,3119.0
11622,106327,2015-06-01,82654.0,8017.0
11623,106327,2015-07-01,44579.0,4104.0
11624,106327,2015-08-01,9518.0,961.0
11625,106327,2015-09-01,29277.0,2556.0
11626,106327,2015-10-01,52359.0,5551.0
11627,106327,2015-11-01,39164.0,3458.0
11628,106327,2015-12-01,10043.0,927.0
11629,106327,2016-01-01,35103.0,3196.0
11630,106327,2016-02-01,26538.0,2575.0
11631,106327,2016-03-01,30470.0,3213.0
11632,106327,2016-04-01,12529.0,1122.0
11633,106327,2016-05-01,52428.0,4704.0
11634,106327,2016-06-01,26879.0,2544.0
11635,106327,2016-07-01,31382.0,3251.0
11636,106327,2016-08-01,15705.0,1351.0
11637,106327,2016-09-01,36583.0,3389.0
11638,106327,2016-10-01,39504.0,3765.0
11639,106327,2016-11-01,32744.0,3019.0
11640,106327,2016-12-01,24646.0,2285.0
11641,106327,2017-01-01,35868.0,3267.0
11642,106327,2017-02-01,32327.0,3426.0
11643,106327,2017-03-01,16658.0,1474.0
11644,106327,2017-04-01,16519.0,2005.0
11645,106327,2017-05-01,54994.0,5443.0
11646,106327,2017-06-01,26925.0,2653.0
11647,106327,2017-07-01,39179.0,3435.0
11648,106327,2017-08-01,7721.0,695.0
11649,106327,2017-09-01,56355.0,5211.0
11650,106327,2017-10-01,32647.0,2911.0
11651,106327,2017-11-01,13773.0,1240.0
11652,106327,2017-12-01,42793.0,4077.0
11653,106327,2018-01-01,16383.0,1539.0
11654,106327,2018-02-01,24672.0,2167.0
11655,106327,2018-03-01,38930.0,3820.0
11656,106327,2018-04-01,30134.0,2925.0
11657,106327,2018-05-01,39963.0,3889.0
11658,106327,2018-06-01,13985.0,1227.0
11659,106327,2018-07-01,48187.0,4598.0
11660,106327,2018-08-01,20177.0,1946.0
11661,106327,2018-09-01,19985.0,1872.0
11662,106327,2018-10-01,38088.0,3754.0
11663,106327,2018-11-01,25691.0,2159.0
11664,106327,2018-12-01,25024.0,2778.0
11665,106327,2019-01-01,40408.0,3990.0
11666,106327,2019-02-01,20325.0,1883.0
11667,106327,2019-03-01,15363.0,1336.0
11668,106327,2019-04-01,38867.0,3860.0
11669,106327,2019-05-01,15624.0,1697.0
11670,106327,2019-06-01,29236.0,3068.0
11671,106327,2019-07-01,36954.0,3405.0
11672,106327,2019-08-01,34253.0,3431.0
11673,106327,2019-09-01,28962.0,2544.0
11674,106327,2019-10-01,38190.0,3385.0
11675,106438,2015-02-01,40.0,0.0
11676,106438,2015-03-01,8081.0,2488.0
11677,106438,2015-04-01,61245.0,6461.0
11678,106438,2015-05-01,18675.0,1875.0
11679,106438,2015-06-01,41860.0,7684.0
11680,106438,2015-07-01,24409.0,5700.0
11681,106438,2015-08-01,12487.0,1743.0
11682,106438,2015-09-01,14553.0,1405.0
11683,106438,2015-10-01,55206.0,4160.0
11684,106438,2015-11-01,108214.0,14591.0
11685,106438,2015-12-01,86934.0,13910.0
11686,106438,2016-01-01,104032.0,13780.0
11687,106438,2016-02-01,128338.0,20876.0
11688,106438,2016-03-01,201836.0,29950.0
11689,106438,2016-04-01,148954.0,21305.0
11690,106438,2016-05-01,181765.0,23986.0
11691,106438,2016-06-01,134464.0,16250.0
11692,106438,2016-07-01,187863.0,20724.0
11693,106438,2016-08-01,71428.0,7574.0
11694,106438,2016-09-01,63147.0,6431.0
11695,106438,2016-10-01,71096.0,6248.0
11696,106438,2016-11-01,96927.0,14817.0
11697,106438,2016-12-01,34233.0,3385.0
11698,106438,2017-01-01,65357.0,5944.0
11699,106438,2017-02-01,64758.0,9390.0
11700,106438,2017-03-01,145488.0,22060.0
11701,106438,2017-04-01,69718.0,-1488.0
11702,106438,2017-05-01,30611.0,1775.0
11703,106438,2017-06-01,177997.0,21390.0
11704,106438,2017-07-01,102093.0,22016.0
11705,106438,2017-08-01,4886.0,1239.0
11706,106438,2017-09-01,133684.0,11872.0
11707,106438,2017-10-01,35741.0,1148.0
11708,106438,2017-11-01,162459.0,21312.0
11709,106438,2017-12-01,3196.0,318.0
11710,106438,2018-01-01,185813.0,18665.0
11711,106438,2018-02-01,242709.0,27352.0
11712,106438,2018-03-01,123510.0,8396.0
11713,106438,2018-04-01,121711.0,8830.0
11714,106438,2018-05-01,217126.0,20965.0
11715,106438,2018-06-01,170771.0,9992.0
11716,106438,2018-07-01,348643.0,32152.0
11717,106438,2018-09-01,239805.0,19953.0
11718,106438,2018-10-01,151192.0,12525.0
11719,106438,2018-11-01,236490.0,17799.0
11720,106438,2018-12-01,326876.0,25151.0
11721,106438,2019-01-01,116412.0,10052.0
11722,106438,2019-02-01,394582.0,40197.0
11723,106438,2019-03-01,102271.0,13766.0
11724,106438,2019-04-01,216376.0,11213.0
11725,106438,2019-05-01,625785.0,39287.0
11726,106438,2019-06-01,462636.0,34726.0
11727,106438,2019-07-01,302339.0,24763.0
11728,106438,2019-08-01,131907.0,10790.0
11729,106438,2019-09-01,329895.0,31890.0
11730,106438,2019-10-01,271832.0,19703.0
11731,106477,2015-08-01,131.0,145.0
11732,106477,2015-09-01,388.0,358.0
11733,106477,2016-06-01,762.0,471.0
11734,106477,2017-08-01,935.0,578.0
11735,106818,2015-07-01,255.0,76.0
11736,106818,2015-08-01,7.0,2.0
11737,106818,2015-09-01,816.0,244.0
11738,106818,2016-01-01,842.0,253.0
11739,106818,2016-05-01,11.0,1.0
11740,106818,2016-07-01,1020.0,305.0
11741,106818,2016-10-01,765.0,229.0
11742,107209,2015-03-01,16833.0,951.0
11743,107209,2015-07-01,4689.0,265.0
11744,107209,2015-12-01,8573.0,601.0
11745,107209,2016-01-01,15788.0,1244.0
11746,107209,2016-03-01,2814.0,159.0
11747,107209,2016-04-01,2460.0,221.0
11748,107209,2016-05-01,12032.0,854.0
11749,107209,2016-06-01,53458.0,3346.0
11750,107209,2016-07-01,17891.0,1333.0
11751,107209,2016-08-01,36092.0,2146.0
11752,107209,2016-09-01,9183.0,519.0
11753,107209,2016-10-01,16484.0,1115.0
11754,107209,2016-11-01,41599.0,8212.0
11755,107209,2016-12-01,22587.0,1280.0
11756,107209,2017-01-01,18288.0,1695.0
11757,107209,2017-02-01,16821.0,950.0
11758,107209,2017-03-01,17705.0,1363.0
11759,107209,2017-04-01,49117.0,3521.0
11760,107209,2017-05-01,24620.0,1556.0
11761,107209,2017-06-01,65620.0,3872.0
11762,107209,2017-07-01,51123.0,3859.0
11763,107209,2017-09-01,180.0,63.0
11764,107209,2017-10-01,33873.0,1914.0
11765,107209,2017-11-01,30687.0,3140.0
11766,107209,2017-12-01,59751.0,3376.0
11767,107209,2018-01-01,1827.0,103.0
11768,107209,2018-02-01,18162.0,1191.0
11769,107209,2018-03-01,4253.0,240.0
11770,107209,2018-05-01,1853.0,114.0
11771,107209,2018-06-01,2085.0,406.0
11772,107209,2018-07-01,4554.0,1037.0
11773,107209,2018-08-01,1188.0,240.0
11774,107209,2018-09-01,5814.0,1265.0
11775,107209,2018-10-01,115.0,1534.0
11776,107209,2019-03-01,5469.0,482.0
11777,107209,2019-05-01,2245.0,396.0
11778,107209,2019-06-01,5487.0,1844.0
11779,107209,2019-07-01,372.0,125.0
11780,107209,2019-08-01,23384.0,3715.0
11781,107209,2019-10-01,1800.0,259.0
11782,109105,2015-05-01,5045.0,636.0
11783,109105,2015-09-01,47.0,0.0
11784,109105,2015-10-01,2376.0,264.0
11785,109105,2015-11-01,3480.0,911.0
11786,109105,2016-04-01,821.0,167.0
11787,109105,2016-09-01,846.0,618.0
11788,109105,2016-11-01,821.0,167.0
11789,109105,2016-12-01,1815.0,201.0
11790,109105,2017-01-01,264.0,47.0
11791,109105,2017-03-01,2376.0,264.0
11792,109105,2017-05-01,821.0,167.0
11793,109105,2017-09-01,2376.0,264.0
11794,109105,2018-01-01,1231.0,251.0
11795,109105,2018-03-01,2376.0,264.0
11796,109105,2018-07-01,2640.0,293.0
11797,109105,2018-09-01,58.0,0.0
11798,109105,2018-12-01,3432.0,381.0
11799,109105,2019-01-01,1561.0,311.0
11800,109105,2019-04-01,3146.0,348.0
11801,109105,2019-10-01,2892.0,808.0
11802,109215,2015-02-01,59105.0,8493.0
11803,109215,2015-03-01,36312.0,2144.0
11804,109215,2015-04-01,26211.0,4624.0
11805,109215,2015-05-01,59024.0,8485.0
11806,109215,2015-08-01,65664.0,6364.0
11807,109215,2015-09-01,63.0,19.0
11808,109215,2015-10-01,29870.0,4379.0
11809,109215,2015-11-01,57907.0,8321.0
11810,109215,2016-01-01,63988.0,7567.0
11811,109215,2016-02-01,59997.0,8622.0
11812,109215,2016-03-01,60069.0,8632.0
11813,109215,2016-04-01,33862.0,3666.0
11814,109215,2016-05-01,29507.0,4240.0
11815,109215,2016-06-01,32729.0,3175.0
11816,109215,2016-07-01,150636.0,19460.0
11817,109215,2016-09-01,58711.0,8437.0
11818,109215,2016-10-01,59275.0,8593.0
11819,109215,2016-11-01,3630.0,663.0
11820,109215,2016-12-01,62264.0,7412.0
11821,109215,2017-01-01,29666.0,4263.0
11822,109215,2017-02-01,33081.0,3203.0
11823,109215,2017-03-01,29763.0,4277.0
11824,109215,2017-04-01,58808.0,8451.0
11825,109215,2017-05-01,58931.0,8468.0
11826,109215,2017-06-01,62427.0,7443.0
11827,109215,2017-07-01,30059.0,4347.0
11828,109215,2017-09-01,62357.0,7434.0
11829,109215,2017-10-01,18000.0,1058.0
11830,109215,2017-11-01,44933.0,6457.0
11831,109215,2017-12-01,29677.0,4265.0
11832,109215,2018-01-01,29523.0,4242.0
11833,109215,2018-02-01,29393.0,4224.0
11834,109215,2018-03-01,62730.0,7494.0
11835,109215,2018-05-01,124036.0,16296.0
11836,109215,2018-06-01,61769.0,8876.0
11837,109215,2018-08-01,73411.0,11467.0
11838,109215,2018-09-01,504.0,150.0
11839,109215,2018-10-01,59235.0,8512.0
11840,109215,2018-11-01,36000.0,2117.0
11841,109215,2018-12-01,62497.0,9008.0
11842,109215,2019-03-01,61942.0,8901.0
11843,109215,2019-05-01,62690.0,9009.0
11844,109215,2019-07-01,62559.0,8990.0
11845,109215,2019-08-01,95355.0,12174.0
11846,109215,2019-10-01,64252.0,9233.0
11847,119447,2016-07-01,11.0,3.0
11848,121222,2016-02-01,-154.0,-257.0
11849,121222,2017-09-01,86555.0,97291.0
11850,121222,2017-10-01,77875.0,73899.0
11851,121222,2017-11-01,101466.0,91184.0
11852,121222,2017-12-01,80533.0,79625.0
11853,121222,2018-02-01,81083.0,79364.0
11854,121222,2018-03-01,92606.0,87059.0
11855,121222,2018-04-01,131051.0,134893.0
11856,121222,2018-05-01,268031.0,280823.0
11857,121222,2018-06-01,109807.0,161301.0
11858,121222,2018-07-01,90407.0,97854.0
11859,121222,2018-08-01,167706.0,238652.0
11860,121222,2018-09-01,130046.0,137606.0
11861,121222,2018-10-01,98456.0,101984.0
11862,121222,2018-11-01,78841.0,76327.0
11863,121222,2018-12-01,36317.0,37644.0
11864,121222,2019-01-01,113347.0,110089.0
11865,121222,2019-02-01,89537.0,90844.0
11866,121222,2019-03-01,158443.0,163791.0
11867,121222,2019-04-01,59755.0,62738.0
11868,121222,2019-05-01,139858.0,171065.0
11869,121222,2019-06-01,121107.0,127039.0
11870,121222,2019-07-01,92534.0,95319.0
11871,121222,2019-08-01,225990.0,240632.0
11872,121222,2019-09-01,95827.0,102530.0
11873,121222,2019-10-01,70887.0,71158.0
11874,121228,2015-02-01,32420.0,13926.0
11875,121228,2015-03-01,44737.0,14044.0
11876,121228,2015-04-01,20487.0,9366.0
11877,121228,2015-06-01,22038.0,5515.0
11878,121228,2015-07-01,9300.0,3508.0
11879,121228,2015-08-01,22866.0,7035.0
11880,121228,2015-09-01,54149.0,17713.0
11881,121228,2015-10-01,53119.0,21213.0
11882,121228,2015-11-01,1432.0,1385.0
11883,121228,2016-01-01,53666.0,22560.0
11884,121228,2016-02-01,24418.0,11786.0
11885,121228,2016-03-01,5973.0,5821.0
11886,121228,2016-04-01,45121.0,10811.0
11887,121228,2016-05-01,23645.0,9089.0
11888,121228,2016-06-01,32039.0,9154.0
11889,121228,2016-07-01,22677.0,5556.0
11890,121228,2016-08-01,303.0,309.0
11891,121228,2016-09-01,31626.0,12176.0
11892,121228,2016-11-01,842.0,866.0
11893,121228,2016-12-01,31898.0,9132.0
11894,121228,2017-01-01,22923.0,8825.0
11895,121228,2017-02-01,1397.0,1312.0
11896,121228,2017-03-01,57353.0,19630.0
11897,121228,2017-05-01,1403.0,1303.0
11898,121228,2017-07-01,1397.0,1305.0
11899,121228,2017-08-01,30048.0,11242.0
11900,121228,2017-09-01,55066.0,15541.0
11901,121228,2017-10-01,51637.0,16722.0
11902,121228,2017-11-01,40539.0,16257.0
11903,121228,2017-12-01,32830.0,11250.0
11904,121228,2018-01-01,1708.0,1623.0
11905,121228,2018-02-01,41558.0,9732.0
11906,121228,2018-05-01,38274.0,12715.0
11907,121228,2018-06-01,16652.0,4212.0
11908,121228,2018-08-01,9444.0,9633.0
11909,121228,2018-09-01,25594.0,11428.0
11910,121228,2018-10-01,9483.0,5120.0
